_numIter = 100000
iterationID	sequenceID	eventID	loss	reinstatementPrem	riskGroup	fullRip
59375	9000001	9000002	69438.403	0	Noncat	0
59377	9000001	9000002	1125000.045	0	Noncat	0
59378	9000001	9000002	1178605.851	0	Noncat	0
59379	9000001	9000002	1125000.045	0	Noncat	0
59380	9000001	9000002	1125000.045	0	Noncat	0
59382	9000001	9000002	1125000.045	0	Noncat	0
59383	9000001	9000002	2397735.144	13828	Noncat	0
59386	9000001	9000002	12130.454	0	Noncat	0
59387	9000001	9000002	1193043.455	0	Noncat	0
59388	9000001	9000002	870773.533	0	Noncat	0
59390	21002	5001001	365942.951	0	CatNonGOM	0
59390	9000001	9000002	236541.772	0	Noncat	0
59391	9000001	9000002	646649.924	0	Noncat	0
59392	9000001	9000002	10807.425	0	Noncat	0
59393	9000001	9000002	1125000.045	0	Noncat	0
59394	9000001	9000002	1413802.074	0	Noncat	0
59396	9000001	9000002	2823.71	0	Noncat	0
59397	9000001	9000002	607075.526	0	Noncat	0
59398	9000001	9000002	48120.201	0	Noncat	0
59400	9000001	9000002	152712.957	0	Noncat	0
59401	9000001	9000002	82223.503	0	Noncat	0
59402	9000001	9000002	1129215.838	0	Noncat	0
59404	9000001	9000002	1140223.045	0	Noncat	0
59405	9000001	9000002	2250000.09	0	Noncat	0
59408	9000001	9000002	1518746.989	0	Noncat	0
59410	9000001	9000002	552811.943	0	Noncat	0
59412	9000001	9000002	109907.891	0	Noncat	0
59417	9000001	9000002	781599.418	0	Noncat	0
59418	9000001	9000002	178407.637	0	Noncat	0
59419	9000001	9000002	1017743.882	0	Noncat	0
59420	9000001	9000002	1125000.045	0	Noncat	0
59421	9000001	9000002	504984.472	0	Noncat	0
59426	275005	5001001	1125000.045	0	CatNonGOM	0
59426	9000001	9000002	1341729.587	20285.884	Noncat	0
59428	9000001	9000002	859318.666	0	Noncat	0
59429	9000001	9000002	1125000.045	0	Noncat	0
59433	9000001	9000002	1125000.045	0	Noncat	0
59434	9000001	9000002	332992.78	0	Noncat	0
59436	9000001	9000002	1125000.045	0	Noncat	0
59438	9000001	9000002	1125000.045	0	Noncat	0
59439	9000001	9000002	415938.495	0	Noncat	0
59440	9000001	9000002	2287989.085	3555.77	Noncat	0
59441	9000001	9000002	1149541.906	0	Noncat	0
59444	9000001	9000002	249995.873	0	Noncat	0
59448	9000001	9000002	1170765.941	0	Noncat	0
59450	9000001	9000002	1125000.045	0	Noncat	0
59451	9000001	9000002	129389.374	0	Noncat	0
59452	9000001	9000002	97182.629	0	Noncat	0
59453	9000001	9000002	72941.607	0	Noncat	0
59454	9000001	9000002	1125000.045	0	Noncat	0
59456	9000001	9000002	1125000.045	0	Noncat	0
59458	9000001	9000002	2250000.09	0	Noncat	0
59460	208005	5001001	280724.209	0	CatNonGOM	0
59460	9000001	9000002	170502.524	0	Noncat	0
59461	62002	5001001	1125000.045	0	CatNonGOM	0
59461	9000001	9000002	1125000.045	0	Noncat	0
59462	9000001	9000002	3709.989	0	Noncat	0
59465	9000001	9000002	1125000.045	0	Noncat	0
59466	9000001	9000002	24109.598	0	Noncat	0
59468	9000001	9000002	1125000.045	0	Noncat	0
59469	9000001	9000002	164953.48	0	Noncat	0
59470	9000001	9000002	79594.102	0	Noncat	0
59471	9000001	9000002	29062.59	0	Noncat	0
59473	9000001	9000002	255218.953	0	Noncat	0
59475	9000001	9000002	274045.446	0	Noncat	0
59476	9000001	9000002	140928.156	0	Noncat	0
59478	9000001	9000002	2250000.09	0	Noncat	0
59479	9000001	9000002	1125000.045	0	Noncat	0
59480	9000001	9000002	2255515.2	516.214	Noncat	0
59483	9000001	9000002	1838763.434	0	Noncat	0
59486	9000001	9000002	324499.369	0	Noncat	0
59487	9000001	9000002	100151.624	0	Noncat	0
59488	9000001	9000002	1125000.045	0	Noncat	0
59489	9000001	9000002	1129722.261	0	Noncat	0
59490	9000001	9000002	987560.567	0	Noncat	0
59491	9000001	9000002	322654.123	0	Noncat	0
59492	9000001	9000002	377267.057	0	Noncat	0
59493	9000001	9000002	2250000.09	0	Noncat	0
59494	9000001	9000002	1125000.045	0	Noncat	0
59495	9000001	9000002	1125000.045	0	Noncat	0
59497	315006	5001001	870984.33	0	CatNonGOM	0
59497	9000001	9000002	82240.348	0	Noncat	0
59498	9000001	9000002	183405.555	0	Noncat	0
59499	9000001	9000002	1732443.252	0	Noncat	0
59500	74005	5001001	378916.127	0	CatNonGOM	0
59500	9000001	9000002	1125000.045	0	Noncat	0
59502	9000001	9000002	1125000.045	0	Noncat	0
59503	9000001	9000002	407499.931	0	Noncat	0
59505	9000001	9000002	1164798.284	0	Noncat	0
59506	9000001	9000002	2157518.778	0	Noncat	0
59507	9000001	9000002	15532.305	0	Noncat	0
59509	9000001	9000002	1125000.045	0	Noncat	0
59512	9000001	9000002	1125000.045	0	Noncat	0
59513	9000001	9000002	76906.547	0	Noncat	0
59515	9000001	9000002	283167.101	0	Noncat	0
59516	9000001	9000002	158650.011	0	Noncat	0
59518	9000001	9000002	945239.654	0	Noncat	0
59519	9000001	9000002	270749.728	0	Noncat	0
59520	9000001	9000002	735916.082	0	Noncat	0
59521	9000001	9000002	2692747.91	41441.194	Noncat	0
59522	9000001	9000002	1125000.045	0	Noncat	0
59524	9000001	9000002	1201279.543	0	Noncat	0
59526	9000001	9000002	1125000.045	0	Noncat	0
59527	9000001	9000002	92527.012	0	Noncat	0
59528	9000001	9000002	572305.772	0	Noncat	0
59532	9000001	9000002	226959.48	0	Noncat	0
59533	9000001	9000002	1125000.045	0	Noncat	0
59534	9000001	9000002	993251.792	0	Noncat	0
59535	335007	5001001	1125000.045	0	CatNonGOM	0
59536	329010	5001001	1125000.045	0	CatNonGOM	0
59537	353015	25172004	175443.757	0	CAEQ	0
59537	9000001	9000002	1125000.045	0	Noncat	0
59541	9000001	9000002	192644.852	0	Noncat	0
59542	9000001	9000002	1125000.045	0	Noncat	0
59543	9000001	9000002	2008391.904	0	Noncat	0
59544	172004	5001001	26632.193	0	CatNonGOM	0
59544	212007	5001001	1125000.045	0	CatNonGOM	0
59548	9000001	9000002	479448.047	0	Noncat	0
59549	9000001	9000002	1263579.68	0	Noncat	0
59550	9000001	9000002	1034952.672	0	Noncat	0
59553	9000001	9000002	1125000.045	0	Noncat	0
59556	9000001	9000002	1237502.337	0	Noncat	0
59560	9000001	9000002	178596.212	0	Noncat	0
59561	9000001	9000002	38868.186	0	Noncat	0
59562	9000001	9000002	1125000.045	0	Noncat	0
59563	9000001	9000002	252292.425	0	Noncat	0
59564	9000001	9000002	1125000.045	0	Noncat	0
59567	9000001	9000002	885268.204	0	Noncat	0
59568	9000001	9000002	717563.886	0	Noncat	0
59569	9000001	9000002	384047.371	0	Noncat	0
59570	9000001	9000002	1245974.889	0	Noncat	0
59573	91003	5001001	191091.984	0	CatNonGOM	0
59574	9000001	9000002	80730.678	0	Noncat	0
59575	9000001	9000002	140971.33	0	Noncat	0
59576	9000001	9000002	52562.836	0	Noncat	0
59578	21011	5001001	110740.103	0	CatNonGOM	0
59578	9000001	9000002	166933.453	0	Noncat	0
59580	9000001	9000002	1125000.045	0	Noncat	0
59581	9000001	9000002	62172.703	0	Noncat	0
59583	9000001	9000002	590838.006	0	Noncat	0
59585	9000001	9000002	1125000.045	0	Noncat	0
59588	9000001	9000002	114751.499	0	Noncat	0
59589	9000001	9000002	165550.36	0	Noncat	0
59590	9000001	9000002	106035.311	0	Noncat	0
59591	9000001	9000002	503710.889	0	Noncat	0
59592	9000001	9000002	179184.207	0	Noncat	0
59593	9000001	9000002	1186286.629	0	Noncat	0
59594	9000001	9000002	2250000.09	0	Noncat	0
59595	9000001	9000002	407766.33	0	Noncat	0
59596	9000001	9000002	1125000.045	0	Noncat	0
59597	9000001	9000002	1125000.045	0	Noncat	0
59598	9000001	9000002	1125000.045	0	Noncat	0
59600	9000001	9000002	1125000.045	0	Noncat	0
59601	9000001	9000002	1125000.045	0	Noncat	0
59602	9000001	9000002	1125000.045	0	Noncat	0
59604	9000001	9000002	1315967.997	0	Noncat	0
59606	9000001	9000002	1125000.045	0	Noncat	0
59608	9000001	9000002	824066.208	0	Noncat	0
59609	9000001	9000002	30500.355	0	Noncat	0
59610	9000001	9000002	220925.227	0	Noncat	0
59612	270006	5001001	149610.051	0	CatNonGOM	0
59613	9000001	9000002	1645088.169	0	Noncat	0
59615	9000001	9000002	888138.029	0	Noncat	0
59616	9000001	9000002	42726.807	0	Noncat	0
59617	9000001	9000002	3744421.1	139877.799	Noncat	0
59622	9000001	9000002	1536893.66	0	Noncat	0
59623	9000001	9000002	648258.579	0	Noncat	0
59625	9000001	9000002	1125000.045	0	Noncat	0
59626	9000001	9000002	683814.965	0	Noncat	0
59629	9000001	9000002	1396683.985	0	Noncat	0
59630	9000001	9000002	1125000.045	0	Noncat	0
59633	9000001	9000002	1125000.045	0	Noncat	0
59634	9000001	9000002	1125000.045	0	Noncat	0
59635	9000001	9000002	566572.669	0	Noncat	0
59636	9000001	9000002	1602681.572	0	Noncat	0
59638	9000001	9000002	590253.176	0	Noncat	0
59639	9000001	9000002	188048.053	0	Noncat	0
59641	9000001	9000002	46071.338	0	Noncat	0
59644	248004	5001001	374458.058	0	CatNonGOM	0
59644	9000001	9000002	491107.337	0	Noncat	0
59645	9000001	9000002	347682.502	0	Noncat	0
59648	9000001	9000002	2087192.559	0	Noncat	0
59649	9000001	9000002	1847864.395	0	Noncat	0
59650	9000001	9000002	32823.367	0	Noncat	0
59651	9000001	9000002	1125000.045	0	Noncat	0
59653	9000001	9000002	1125000.045	0	Noncat	0
59654	9000001	9000002	1697276.157	0	Noncat	0
59655	9000001	9000002	355361.099	0	Noncat	0
59656	9000001	9000002	2250000.09	0	Noncat	0
59658	9000001	9000002	1164038.35	0	Noncat	0
59659	31006	5001001	75058.093	0	CatNonGOM	0
59662	9000001	9000002	1125000.045	0	Noncat	0
59663	9000001	9000002	49229.845	0	Noncat	0
59665	9000001	9000002	869513.897	0	Noncat	0
59666	9000001	9000002	1125000.045	0	Noncat	0
59667	9000001	9000002	1138556.86	0	Noncat	0
59668	9000001	9000002	926213.957	0	Noncat	0
59669	9000001	9000002	1125000.045	0	Noncat	0
59670	9000001	9000002	839988.755	0	Noncat	0
59671	9000001	9000002	457377.4	0	Noncat	0
59672	9000001	9000002	1351209.048	0	Noncat	0
59673	9000001	9000002	197302.185	0	Noncat	0
59674	9000001	9000002	1132076.418	0	Noncat	0
59675	9000001	9000002	2250000.09	0	Noncat	0
59676	9000001	9000002	1125000.045	0	Noncat	0
59678	9000001	9000002	364176.183	0	Noncat	0
59679	9000001	9000002	1125000.045	0	Noncat	0
59680	9000001	9000002	1125000.045	0	Noncat	0
59681	9000001	9000002	64969.1	0	Noncat	0
59682	9000001	9000002	3597407.951	126117.368	Noncat	0
59685	9000001	9000002	748361.694	0	Noncat	0
59686	9000001	9000002	1125000.045	0	Noncat	0
59690	9000001	9000002	1125000.045	0	Noncat	0
59692	9000001	9000002	500001.508	0	Noncat	0
59693	9000001	9000002	3375000.135	105299.998	Noncat	0
59698	9000001	9000002	49295.985	0	Noncat	0
59702	9000001	9000002	1304339.086	0	Noncat	0
59703	9000001	9000002	1125000.045	0	Noncat	0
59704	9000001	9000002	1845795.014	0	Noncat	0
59705	9000001	9000002	1125000.045	0	Noncat	0
59706	9000001	9000002	185353.117	0	Noncat	0
59707	9000001	9000002	786808.408	0	Noncat	0
59708	9000001	9000002	174899.322	0	Noncat	0
59709	9000001	9000002	220600.577	0	Noncat	0
59710	9000001	9000002	1570287.695	0	Noncat	0
59711	9000001	9000002	1171983.575	0	Noncat	0
59712	9000001	9000002	80675.178	0	Noncat	0
59714	9000001	9000002	767852.009	0	Noncat	0
59720	9000001	9000002	92398.746	0	Noncat	0
59722	9000001	9000002	22984.326	0	Noncat	0
59724	9000001	9000002	14113.826	0	Noncat	0
59725	364006	5001001	639545.122	0	CatNonGOM	0
59726	9000001	9000002	83705.217	0	Noncat	0
59730	9000001	9000002	1125000.045	0	Noncat	0
59731	9000001	9000002	2344931.241	8885.555	Noncat	0
59733	9000001	9000002	2250000.09	0	Noncat	0
59734	9000001	9000002	248616.108	0	Noncat	0
59735	9000001	9000002	258528.994	0	Noncat	0
59736	9000001	9000002	1180647.475	0	Noncat	0
59738	9000001	9000002	993615.804	0	Noncat	0
59739	9000001	9000002	698474.134	0	Noncat	0
59741	132025	9350883	1646.18	0	JapanEQ	0
59741	9000001	9000002	162038.619	0	Noncat	0
59743	9000001	9000002	1511666.222	0	Noncat	0
59744	9000001	9000002	89577.341	0	Noncat	0
59745	9000001	9000002	1575895.074	0	Noncat	0
59746	9000001	9000002	308199.956	0	Noncat	0
59750	9000001	9000002	1125000.045	0	Noncat	0
59751	9000001	9000002	1027695.063	0	Noncat	0
59752	9000001	9000002	314761.953	0	Noncat	0
59754	9000001	9000002	259601.05	0	Noncat	0
59755	9000001	9000002	2301205.172	4792.795	Noncat	0
59756	9000001	9000002	365299.979	0	Noncat	0
59757	162002	5001001	217198.933	0	CatNonGOM	0
59757	9000001	9000002	1385204.963	0	Noncat	0
59760	9000001	9000002	49305.806	0	Noncat	0
59761	9000001	9000002	276395.523	0	Noncat	0
59764	9000001	9000002	57086.61	0	Noncat	0
59765	9000001	9000002	90126.634	0	Noncat	0
59767	9000001	9000002	1119481.036	0	Noncat	0
59768	9000001	9000002	6497.279	0	Noncat	0
59770	9000001	9000002	2285839.485	3354.567	Noncat	0
59772	9000001	9000002	767887.658	0	Noncat	0
59773	9000001	9000002	55680.123	0	Noncat	0
59774	9000001	9000002	199458.886	0	Noncat	0
59778	9000001	9000002	43089.249	0	Noncat	0
59780	9000001	9000002	1162799.898	0	Noncat	0
59781	9000001	9000002	108204.166	0	Noncat	0
59782	9000001	9000002	1190465.181	0	Noncat	0
59785	9000001	9000002	380247.952	0	Noncat	0
59786	9000001	9000002	1125000.045	0	Noncat	0
59787	9000001	9000002	35483.426	0	Noncat	0
59788	9000001	9000002	276001.114	0	Noncat	0
59790	9000001	9000002	2193108.965	0	Noncat	0
59792	9000001	9000002	2348159.632	9187.733	Noncat	0
59793	9000001	9000002	349250.35	0	Noncat	0
59794	9000001	9000002	14889.259	0	Noncat	0
59798	9000001	9000002	101797.673	0	Noncat	0
59799	9000001	9000002	1125000.045	0	Noncat	0
59802	9000001	9000002	565806.038	0	Noncat	0
59804	9000001	9000002	369776.114	0	Noncat	0
59807	9000001	9000002	358924.413	0	Noncat	0
59808	9000001	9000002	554557.944	0	Noncat	0
59810	316019	9545757	627960.85	0	ChinaEQ	0
59810	9000001	9000002	1125000.045	0	Noncat	0
59811	9000001	9000002	186554.756	0	Noncat	0
59813	9000001	9000002	906068.21	0	Noncat	0
59815	9000001	9000002	3375000.135	105299.998	Noncat	0
59816	9000001	9000002	496471.5	0	Noncat	0
59817	9000001	9000002	1125000.045	0	Noncat	0
59818	9000001	9000002	3085198.487	78174.565	Noncat	0
59819	9000001	9000002	239832.086	0	Noncat	0
59820	9000001	9000002	62070.651	0	Noncat	0
59821	9000001	9000002	1125000.045	0	Noncat	0
59823	9000001	9000002	181752.22	0	Noncat	0
59824	9000001	9000002	1320009.516	0	Noncat	0
59825	9000001	9000002	1679.904	0	Noncat	0
59827	9000001	9000002	27525.723	0	Noncat	0
59829	9000001	9000002	16036.892	0	Noncat	0
59831	9000001	9000002	1125000.045	0	Noncat	0
59834	9000001	9000002	1125000.045	0	Noncat	0
59836	9000001	9000002	1094927.577	0	Noncat	0
59837	300006	5001001	1125000.045	0	CatNonGOM	0
59837	9000001	9000002	380138.845	0	Noncat	0
59839	9000001	9000002	1125000.045	0	Noncat	0
59840	9000001	9000002	199490.076	0	Noncat	0
59842	65008	5001001	992591.243	0	CatNonGOM	0
59844	9000001	9000002	908511.424	0	Noncat	0
59846	9000001	9000002	1451230.802	0	Noncat	0
59847	9000001	9000002	2250000.09	0	Noncat	0
59850	9000001	9000002	75289.805	0	Noncat	0
59854	9000001	9000002	1125000.045	0	Noncat	0
59856	351003	5001001	64648.828	0	CatNonGOM	0
59857	9000001	9000002	560910.064	0	Noncat	0
59864	336005	5001001	1125000.045	0	CatNonGOM	0
59865	9000001	9000002	1558912.996	0	Noncat	0
59867	57001	5001001	289984.367	0	CatNonGOM	0
59867	9000001	9000002	1155969.171	0	Noncat	0
59870	9000001	9000002	118271.049	0	Noncat	0
59871	9000001	9000002	586575.507	0	Noncat	0
59872	9000001	9000002	337322.917	0	Noncat	0
59873	9000001	9000002	283489.797	0	Noncat	0
59877	9000001	9000002	763.083	0	Noncat	0
59878	9000001	9000002	2428947.85	16749.509	Noncat	0
59879	9000001	9000002	416462.692	0	Noncat	0
59880	9000001	9000002	649578.898	0	Noncat	0
59881	9000001	9000002	1183975.664	0	Noncat	0
59882	9000001	9000002	1378687.425	0	Noncat	0
59886	9000001	9000002	927603.378	0	Noncat	0
59887	9000001	9000002	1125000.045	0	Noncat	0
59888	9000001	9000002	190569.122	0	Noncat	0
59889	9000001	9000002	1366882.436	0	Noncat	0
59890	9000001	9000002	1125000.045	0	Noncat	0
59892	9000001	9000002	1125000.045	0	Noncat	0
59893	9000001	9000002	1125000.045	0	Noncat	0
59895	9000001	9000002	168411.978	0	Noncat	0
59897	9000001	9000002	1460532.455	0	Noncat	0
59901	9000001	9000002	5484.691	0	Noncat	0
59902	9000001	9000002	1366572.586	0	Noncat	0
59903	9000001	9000002	921544.27	0	Noncat	0
59906	9000001	9000002	1969345.472	0	Noncat	0
59907	9000001	9000002	1125000.045	0	Noncat	0
59908	9000001	9000002	470127.384	0	Noncat	0
59909	9000001	9000002	256828.523	0	Noncat	0
59910	9000001	9000002	1125000.045	0	Noncat	0
59912	9000001	9000002	123080.493	0	Noncat	0
59913	9000001	9000002	1174236.257	0	Noncat	0
59915	9000001	9000002	728740.023	0	Noncat	0
59917	9000001	9000002	1271027.754	0	Noncat	0
59918	5004	5001001	1125000.045	0	CatNonGOM	0
59918	9000001	9000002	393172.949	0	Noncat	0
59919	9000001	9000002	93351.47	0	Noncat	0
59920	9000001	9000002	2250000.09	0	Noncat	0
59923	9000001	9000002	443181.979	0	Noncat	0
59925	9000001	9000002	1125000.045	0	Noncat	0
59927	9000001	9000002	1125000.045	0	Noncat	0
59928	9000001	9000002	203180.537	0	Noncat	0
59930	9000001	9000002	1125000.045	0	Noncat	0
59931	9000001	9000002	1298950.753	0	Noncat	0
59932	9000001	9000002	606830.241	0	Noncat	0
59933	9000001	9000002	24274.763	0	Noncat	0
59934	9000001	9000002	1137139.802	0	Noncat	0
59935	9000001	9000002	2270.962	0	Noncat	0
59937	9000001	9000002	1383745.735	0	Noncat	0
59938	9000001	9000002	400602.331	0	Noncat	0
59939	9000001	9000002	25382.374	0	Noncat	0
59942	9000001	9000002	799924.531	0	Noncat	0
59943	9000001	9000002	44454.228	0	Noncat	0
59944	9000001	9000002	641388.035	0	Noncat	0
59945	9000001	9000002	88411.239	0	Noncat	0
59947	9000001	9000002	159438.457	0	Noncat	0
59949	9000001	9000002	19905.813	0	Noncat	0
59950	9000001	9000002	1922632.97	0	Noncat	0
59951	9000001	9000002	286494.12	0	Noncat	0
59953	9000001	9000002	1125000.045	0	Noncat	0
59954	9000001	9000002	444602.613	0	Noncat	0
59955	9000001	9000002	133061.071	0	Noncat	0
59956	9000001	9000002	6758.86	0	Noncat	0
59958	9000001	9000002	59371.389	0	Noncat	0
59960	90002	5001001	1125000.045	0	CatNonGOM	0
59960	9000001	9000002	344156.398	0	Noncat	0
59962	9000001	9000002	209177.941	0	Noncat	0
59963	9000001	9000002	1125000.045	0	Noncat	0
59966	9000001	9000002	281891.669	0	Noncat	0
59967	9000001	9000002	1821373.755	0	Noncat	0
59973	9000001	9000002	2985910.468	68881.207	Noncat	0
59974	9000001	9000002	2250000.09	0	Noncat	0
59975	9000001	9000002	222472.328	0	Noncat	0
59976	338013	9350898	67915.824	0	JapanEQ	0
59977	9000001	9000002	333974.885	0	Noncat	0
59979	9000001	9000002	1302671.284	0	Noncat	0
59980	9000001	9000002	481115.763	0	Noncat	0
59981	9000001	9000002	1181161.368	0	Noncat	0
59984	9000001	9000002	112751.913	0	Noncat	0
59985	9000001	9000002	996315.581	0	Noncat	0
59987	9000001	9000002	1272774.362	0	Noncat	0
59991	9000001	9000002	358470.303	0	Noncat	0
59992	9000001	9000002	1403596.521	0	Noncat	0
59993	9000001	9000002	1125000.045	0	Noncat	0
59995	9000001	9000002	1276568.095	0	Noncat	0
59996	9000001	9000002	1125000.045	0	Noncat	0
59997	9000001	9000002	38084.065	0	Noncat	0
59998	9000001	9000002	1033533.188	0	Noncat	0
59999	9000001	9000002	1188660.375	0	Noncat	0
60000	9000001	9000002	850228.452	0	Noncat	0
60001	9000001	9000002	1125000.045	0	Noncat	0
60002	9000001	9000002	371252.305	0	Noncat	0
60003	9000001	9000002	24987.538	0	Noncat	0
60004	9000001	9000002	441537.523	0	Noncat	0
60005	9000001	9000002	780352.785	0	Noncat	0
60008	348005	5001001	576415.476	0	CatNonGOM	0
60008	9000001	9000002	158244.25	0	Noncat	0
60009	9000001	9000002	26709.042	0	Noncat	0
60012	9000001	9000002	2033918.899	0	Noncat	0
60013	9000001	9000002	1485333.692	0	Noncat	0
60014	9000001	9000002	712003.046	0	Noncat	0
60017	9000001	9000002	497716.269	0	Noncat	0
60018	9000001	9000002	1284899.146	0	Noncat	0
60019	9000001	9000002	508080.353	0	Noncat	0
60020	9000001	9000002	205552.74	0	Noncat	0
60024	9000001	9000002	1125000.045	0	Noncat	0
60026	9000001	9000002	1125000.045	0	Noncat	0
60027	9000001	9000002	82806.575	0	Noncat	0
60028	9000001	9000002	931334.336	0	Noncat	0
60029	9000001	9000002	289734.06	0	Noncat	0
60031	9000001	9000002	1125000.045	0	Noncat	0
60032	9000001	9000002	1029362.049	0	Noncat	0
60034	9000001	9000002	1125000.045	0	Noncat	0
60035	9000001	9000002	1315873.553	0	Noncat	0
60036	9000001	9000002	1682096.948	0	Noncat	0
60038	9000001	9000002	1614513.209	0	Noncat	0
60041	9000001	9000002	1125000.045	0	Noncat	0
60042	124004	5001001	371945.011	0	CatNonGOM	0
60043	9000001	9000002	45582.245	0	Noncat	0
60044	9000001	9000002	810996.04	0	Noncat	0
60046	9000001	9000002	732.851	0	Noncat	0
60048	9000001	9000002	1125000.045	0	Noncat	0
60049	9000001	9000002	8478.115	0	Noncat	0
60050	9000001	9000002	172921.768	0	Noncat	0
60051	9000001	9000002	191861.632	0	Noncat	0
60053	9000001	9000002	106714.936	0	Noncat	0
60054	9000001	9000002	1125000.045	0	Noncat	0
60055	9000001	9000002	2248383.35	0	Noncat	0
60056	9000001	9000002	203279.418	0	Noncat	0
60057	9000001	9000002	2250000.09	0	Noncat	0
60058	9000001	9000002	833306.37	0	Noncat	0
60061	9000001	9000002	263040.062	0	Noncat	0
60062	9000001	9000002	410779.878	0	Noncat	0
60065	9000001	9000002	127335.332	0	Noncat	0
60066	9000001	9000002	1920972.323	0	Noncat	0
60071	9000001	9000002	1125000.045	0	Noncat	0
60073	9000001	9000002	1125000.045	0	Noncat	0
60075	9000001	9000002	615111.589	0	Noncat	0
60076	9000001	9000002	1125000.045	0	Noncat	0
60079	9000001	9000002	576515.041	0	Noncat	0
60080	126005	5001001	98650.197	0	CatNonGOM	0
60080	9000001	9000002	1500557.658	0	Noncat	0
60082	9000001	9000002	2272987.134	2151.587	Noncat	0
60083	9000001	9000002	492050.66	0	Noncat	0
60086	290005	5001001	461382.095	0	CatNonGOM	0
60086	9000001	9000002	166109.49	0	Noncat	0
60087	9000001	9000002	1194249.324	0	Noncat	0
60089	286004	5001001	256500.042	0	CatNonGOM	0
60090	2003	5001001	62811.706	0	CatNonGOM	0
60090	9000001	9000002	69683.496	0	Noncat	0
60091	9000001	9000002	332360.085	0	Noncat	0
60092	9000001	9000002	131374.759	0	Noncat	0
60093	9000001	9000002	134724.33	0	Noncat	0
60094	9000001	9000002	928036.592	0	Noncat	0
60095	9000001	9000002	166542.51	0	Noncat	0
60097	9000001	9000002	1125000.045	0	Noncat	0
60098	120020	25172000	78439.107	0	CAEQ	0
60098	143007	5001001	320582.376	0	CatNonGOM	0
60098	9000001	9000002	1151298.688	0	Noncat	0
60099	9000001	9000002	2217069.82	0	Noncat	0
60100	9000001	9000002	239699.685	0	Noncat	0
60103	9000001	9000002	1125000.045	0	Noncat	0
60104	9000001	9000002	1125000.045	0	Noncat	0
60106	286004	5001001	150982.604	0	CatNonGOM	0
60106	9000001	9000002	14919.319	0	Noncat	0
60107	9000001	9000002	204378.883	0	Noncat	0
60109	9000001	9000002	165760.722	0	Noncat	0
60112	9000001	9000002	2681538.28	40391.972	Noncat	0
60113	9000001	9000002	1150543.38	0	Noncat	0
60114	9000001	9000002	621576.358	0	Noncat	0
60116	9000001	9000002	1387439.129	0	Noncat	0
60123	9000001	9000002	728125.339	0	Noncat	0
60124	9000001	9000002	1125000.045	0	Noncat	0
60125	9000001	9000002	7861.701	0	Noncat	0
60126	9000001	9000002	209542.135	0	Noncat	0
60127	9000001	9000002	904436.959	0	Noncat	0
60129	9000001	9000002	562866.337	0	Noncat	0
60130	9000001	9000002	1507071.118	0	Noncat	0
60132	9000001	9000002	1125000.045	0	Noncat	0
60135	9000001	9000002	276087.003	0	Noncat	0
60136	9000001	9000002	667911.492	0	Noncat	0
60137	9000001	9000002	562848.292	0	Noncat	0
60138	9000001	9000002	1125000.045	0	Noncat	0
60139	9000001	9000002	904989.393	0	Noncat	0
60141	9000001	9000002	74679.262	0	Noncat	0
60142	9000001	9000002	21739.876	0	Noncat	0
60143	9000001	9000002	1125000.045	0	Noncat	0
60144	9000001	9000002	10593.952	0	Noncat	0
60145	9000001	9000002	1845480.571	0	Noncat	0
60146	9000001	9000002	1642793.113	0	Noncat	0
60148	9000001	9000002	28930.395	0	Noncat	0
60150	9000001	9000002	488546.501	0	Noncat	0
60151	267006	5001001	129110.498	0	CatNonGOM	0
60151	9000001	9000002	1317194.445	0	Noncat	0
60152	9000001	9000002	1377065.602	0	Noncat	0
60153	9000001	9000002	1215921.117	0	Noncat	0
60155	9000001	9000002	1422546.805	0	Noncat	0
60157	9000001	9000002	1140488.625	0	Noncat	0
60158	9000001	9000002	449425.857	0	Noncat	0
60160	9000001	9000002	1037302.879	0	Noncat	0
60162	9000001	9000002	1429509.325	0	Noncat	0
60165	9000001	9000002	827867.277	0	Noncat	0
60169	9000001	9000002	1125000.045	0	Noncat	0
60170	9000001	9000002	22579.42	0	Noncat	0
60172	9000001	9000002	119848.722	0	Noncat	0
60173	362009	5001001	499802.788	0	CatNonGOM	0
60173	9000001	9000002	1148065.702	0	Noncat	0
60174	9000001	9000002	828656.68	0	Noncat	0
60175	9000001	9000002	407933.117	0	Noncat	0
60177	9000001	9000002	339031.818	0	Noncat	0
60178	9000001	9000002	734971.915	0	Noncat	0
60180	9000001	9000002	385698.215	0	Noncat	0
60181	9000001	9000002	1344186.757	0	Noncat	0
60182	9000001	9000002	151759.612	0	Noncat	0
60184	9000001	9000002	1125000.045	0	Noncat	0
60185	9000001	9000002	2265679.347	1467.578	Noncat	0
60186	9000001	9000002	1125000.045	0	Noncat	0
60187	9000001	9000002	1125000.045	0	Noncat	0
60188	9000001	9000002	290425.367	0	Noncat	0
60189	9000001	9000002	979149.071	0	Noncat	0
60193	9000001	9000002	792961.888	0	Noncat	0
60195	9000001	9000002	184396.976	0	Noncat	0
60196	9000001	9000002	1309004.016	0	Noncat	0
60198	9000001	9000002	1125000.045	0	Noncat	0
60200	9000001	9000002	1672002.891	0	Noncat	0
60201	9000001	9000002	329504.692	0	Noncat	0
60203	9000001	9000002	255230.79	0	Noncat	0
60204	9000001	9000002	3366779.811	104530.576	Noncat	0
