iterationID	ALLZONE	AsiaWS	CAEQ	CatNonGOM	ChinaEQ	EuropeEQ	GMWS	JapanEQ	Noncat	PNWEQ	TaiwanEQ	USEQ
12770	0	0	0	0	0	0	0	0	0	0	0	0
12771	0	0	0	0	0	0	0	0	0	0	0	0
12772	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12773	0	0	0	0	0	0	0	0	0	0	0	0
12774	1.14171e+006	0	0	0	0	0	0	0	1.14171e+006	0	0	0
12775	0	0	0	0	0	0	0	0	0	0	0	0
12776	985213	0	0	0	0	0	0	0	985213	0	0	0
12777	35841.9	0	0	0	0	0	0	0	35841.9	0	0	0
12778	0	0	0	0	0	0	0	0	0	0	0	0
12779	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12780	705784	0	0	0	0	0	0	0	705784	0	0	0
12781	0	0	0	0	0	0	0	0	0	0	0	0
12782	0	0	0	0	0	0	0	0	0	0	0	0
12783	296708	0	0	0	0	0	0	0	296708	0	0	0
12784	1.28169e+006	0	0	0	0	0	0	0	1.28169e+006	0	0	0
12785	1.01294e+006	0	0	0	0	0	0	0	1.01294e+006	0	0	0
12786	666014	0	0	0	0	0	0	0	666014	0	0	0
12787	51967.3	0	0	0	0	0	0	0	51967.3	0	0	0
12788	2.55859e+006	0	0	0	0	0	0	0	2.55859e+006	0	0	0
12789	1.34957e+006	0	0	0	0	0	0	0	1.34957e+006	0	0	0
12790	3.22103e+006	0	0	0	0	0	0	0	3.22103e+006	0	0	0
12791	0	0	0	0	0	0	0	0	0	0	0	0
12792	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12793	0	0	0	0	0	0	0	0	0	0	0	0
12794	0	0	0	0	0	0	0	0	0	0	0	0
12795	0	0	0	0	0	0	0	0	0	0	0	0
12796	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12797	1.81077e+006	0	0	0	0	0	0	0	1.81077e+006	0	0	0
12798	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
12799	257063	0	0	0	0	0	0	0	257063	0	0	0
12800	1.8216e+006	0	0	0	0	0	0	0	1.8216e+006	0	0	0
12801	0	0	0	0	0	0	0	0	0	0	0	0
12802	1.04324e+006	0	0	0	0	0	0	0	1.04324e+006	0	0	0
12803	0	0	0	0	0	0	0	0	0	0	0	0
12804	585118	0	0	0	0	0	0	0	585118	0	0	0
12805	0	0	0	0	0	0	0	0	0	0	0	0
12806	0	0	0	0	0	0	0	0	0	0	0	0
12807	103913	0	0	0	0	0	0	0	103913	0	0	0
12808	0	0	0	0	0	0	0	0	0	0	0	0
12809	2.37984e+006	0	0	0	0	0	0	0	2.37984e+006	0	0	0
12810	232423	0	0	0	0	0	0	0	232423	0	0	0
12811	0	0	0	0	0	0	0	0	0	0	0	0
12812	1.80577e+006	0	0	0	0	0	0	0	1.80577e+006	0	0	0
12813	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12814	0	0	0	0	0	0	0	0	0	0	0	0
12815	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12816	0	0	0	0	0	0	0	0	0	0	0	0
12817	1392.48	0	0	0	0	0	0	0	1392.48	0	0	0
12818	203285	0	0	0	0	0	0	0	203285	0	0	0
12819	139133	0	0	0	0	0	0	0	139133	0	0	0
12820	488152	0	0	0	0	0	0	0	488152	0	0	0
12821	1.43958e+006	0	0	0	0	0	0	0	1.43958e+006	0	0	0
12822	0	0	0	0	0	0	0	0	0	0	0	0
12823	1.14466e+006	0	0	0	0	0	0	0	1.14466e+006	0	0	0
12824	537640	0	0	0	0	0	0	0	537640	0	0	0
12825	134362	0	0	0	0	0	0	0	134362	0	0	0
12826	879242	0	0	0	0	0	0	0	879242	0	0	0
12827	1.46012e+006	0	0	0	0	0	0	0	1.46012e+006	0	0	0
12828	1.2152e+006	0	0	0	0	0	0	0	1.2152e+006	0	0	0
12829	175480	0	0	0	0	0	0	0	175480	0	0	0
12830	1.18149e+006	0	0	0	0	0	0	0	1.18149e+006	0	0	0
12831	532105	0	0	0	0	0	0	0	532105	0	0	0
12832	1.95211e+006	0	0	0	0	0	0	0	1.95211e+006	0	0	0
12833	31767.6	0	0	0	0	0	0	0	31767.6	0	0	0
12834	0	0	0	0	0	0	0	0	0	0	0	0
12835	0	0	0	0	0	0	0	0	0	0	0	0
12836	0	0	0	0	0	0	0	0	0	0	0	0
12837	0	0	0	0	0	0	0	0	0	0	0	0
12838	1.18393e+006	0	0	0	0	0	0	0	1.18393e+006	0	0	0
12839	1.25865e+006	0	0	0	0	0	0	0	1.25865e+006	0	0	0
12840	774141	0	0	0	0	0	0	0	774141	0	0	0
12841	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12842	0	0	0	0	0	0	0	0	0	0	0	0
12843	93365	0	0	0	0	0	0	0	93365	0	0	0
12844	0	0	0	0	0	0	0	0	0	0	0	0
12845	2.34465e+006	0	0	0	0	0	104429	0	2.24023e+006	0	0	0
12846	223660	0	0	0	0	0	0	0	223660	0	0	0
12847	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12848	1.24391e+006	0	0	0	0	0	0	0	1.24391e+006	0	0	0
12849	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12850	0	0	0	0	0	0	0	0	0	0	0	0
12851	662832	0	0	0	0	0	0	0	662832	0	0	0
12852	1.17374e+006	0	0	0	0	0	0	0	1.17374e+006	0	0	0
12853	780934	0	0	0	0	0	0	0	780934	0	0	0
12854	0	0	0	0	0	0	0	0	0	0	0	0
12855	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12856	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12857	0	0	0	0	0	0	0	0	0	0	0	0
12858	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12859	0	0	0	0	0	0	0	0	0	0	0	0
12860	876284	0	0	418838	0	0	0	0	457447	0	0	0
12861	7501.27	0	0	0	0	0	0	0	7501.27	0	0	0
12862	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12863	1.44393e+006	0	0	318932	0	0	0	0	1.125e+006	0	0	0
12864	0	0	0	0	0	0	0	0	0	0	0	0
12865	342905	0	0	0	0	0	0	0	342905	0	0	0
12866	0	0	0	0	0	0	0	0	0	0	0	0
12867	0	0	0	0	0	0	0	0	0	0	0	0
12868	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12869	0	0	0	0	0	0	0	0	0	0	0	0
12870	585982	0	0	0	0	0	0	0	585982	0	0	0
12871	0	0	0	0	0	0	0	0	0	0	0	0
12872	1.4887e+006	0	0	0	0	0	0	0	1.4887e+006	0	0	0
12873	201428	0	0	0	0	0	0	0	201428	0	0	0
12874	0	0	0	0	0	0	0	0	0	0	0	0
12875	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12876	430235	0	0	0	0	0	0	0	430235	0	0	0
12877	118694	0	0	0	0	0	0	0	118694	0	0	0
12878	0	0	0	0	0	0	0	0	0	0	0	0
12879	43634.6	0	0	0	0	0	0	0	43634.6	0	0	0
12880	456764	0	0	0	0	0	0	0	456764	0	0	0
12881	69250.5	0	0	0	0	0	0	0	69250.5	0	0	0
12882	0	0	0	0	0	0	0	0	0	0	0	0
12883	1.10128e+006	0	0	0	0	0	0	0	1.10128e+006	0	0	0
12884	0	0	0	0	0	0	0	0	0	0	0	0
12885	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12886	1.18013e+006	0	0	0	0	0	0	0	1.18013e+006	0	0	0
12887	253182	0	0	0	0	0	0	0	253182	0	0	0
12888	0	0	0	0	0	0	0	0	0	0	0	0
12889	0	0	0	0	0	0	0	0	0	0	0	0
12890	18792.3	0	0	0	0	0	0	0	18792.3	0	0	0
12891	1.38268e+006	0	0	0	0	0	0	0	1.38268e+006	0	0	0
12892	0	0	0	0	0	0	0	0	0	0	0	0
12893	300038	0	0	0	0	0	0	0	300038	0	0	0
12894	0	0	0	0	0	0	0	0	0	0	0	0
12895	0	0	0	0	0	0	0	0	0	0	0	0
12896	0	0	0	0	0	0	0	0	0	0	0	0
12897	844577	0	0	0	0	0	0	0	844577	0	0	0
12898	0	0	0	0	0	0	0	0	0	0	0	0
12899	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12900	0	0	0	0	0	0	0	0	0	0	0	0
12901	1.14962e+006	0	0	0	0	0	0	0	1.14962e+006	0	0	0
12902	16734.1	0	0	16734.1	0	0	0	0	0	0	0	0
12903	2.85976e+006	0	0	835681	0	0	0	0	2.02408e+006	0	0	0
12904	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12905	54144.9	0	0	0	0	0	0	0	54144.9	0	0	0
12906	380456	0	0	0	0	0	0	0	380456	0	0	0
12907	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12908	0	0	0	0	0	0	0	0	0	0	0	0
12909	0	0	0	0	0	0	0	0	0	0	0	0
12910	0	0	0	0	0	0	0	0	0	0	0	0
12911	8883.76	0	0	0	0	0	0	0	8883.76	0	0	0
12912	43370.9	0	0	0	0	0	0	0	43370.9	0	0	0
12913	0	0	0	0	0	0	0	0	0	0	0	0
12914	0	0	0	0	0	0	0	0	0	0	0	0
12915	0	0	0	0	0	0	0	0	0	0	0	0
12916	1.35546e+006	0	0	0	0	0	0	0	1.35546e+006	0	0	0
12917	950277	0	0	0	0	0	0	0	950277	0	0	0
12918	864843	0	0	0	0	0	0	0	864843	0	0	0
12919	0	0	0	0	0	0	0	0	0	0	0	0
12920	2.49545e+006	0	0	0	1.125e+006	0	0	0	1.37045e+006	0	0	0
12921	0	0	0	0	0	0	0	0	0	0	0	0
12922	0	0	0	0	0	0	0	0	0	0	0	0
12923	995698	0	0	0	0	0	0	0	995698	0	0	0
12924	143848	0	0	0	0	0	0	0	143848	0	0	0
12925	0	0	0	0	0	0	0	0	0	0	0	0
12926	0	0	0	0	0	0	0	0	0	0	0	0
12927	0	0	0	0	0	0	0	0	0	0	0	0
12928	1.49079e+006	0	0	0	0	0	0	0	1.49079e+006	0	0	0
12929	240234	0	0	0	0	0	0	0	240234	0	0	0
12930	1.15269e+006	0	0	0	0	0	0	0	1.15269e+006	0	0	0
12931	936481	0	0	0	0	0	0	0	936481	0	0	0
12932	0	0	0	0	0	0	0	0	0	0	0	0
12933	0	0	0	0	0	0	0	0	0	0	0	0
12934	0	0	0	0	0	0	0	0	0	0	0	0
12935	184243	0	0	0	0	0	0	0	184243	0	0	0
12936	1.87578e+006	0	0	0	0	0	0	0	1.87578e+006	0	0	0
12937	2.48613e+006	0	0	0	0	0	0	0	2.48613e+006	0	0	0
12938	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
12939	0	0	0	0	0	0	0	0	0	0	0	0
12940	0	0	0	0	0	0	0	0	0	0	0	0
12941	186396	0	0	0	0	0	0	0	186396	0	0	0
12942	0	0	0	0	0	0	0	0	0	0	0	0
12943	0	0	0	0	0	0	0	0	0	0	0	0
12944	0	0	0	0	0	0	0	0	0	0	0	0
12945	0	0	0	0	0	0	0	0	0	0	0	0
12946	0	0	0	0	0	0	0	0	0	0	0	0
12947	0	0	0	0	0	0	0	0	0	0	0	0
12948	0	0	0	0	0	0	0	0	0	0	0	0
12949	1.59379e+006	0	0	468793	0	0	0	0	1.125e+006	0	0	0
12950	0	0	0	0	0	0	0	0	0	0	0	0
12951	0	0	0	0	0	0	0	0	0	0	0	0
12952	1.83595e+006	0	0	0	0	0	0	0	1.83595e+006	0	0	0
12953	63997.7	0	0	0	0	0	0	0	63997.7	0	0	0
12954	0	0	0	0	0	0	0	0	0	0	0	0
12955	0	0	0	0	0	0	0	0	0	0	0	0
12956	19339.7	0	0	0	0	0	0	0	19339.7	0	0	0
12957	109572	0	0	0	0	0	0	0	109572	0	0	0
12958	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12959	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12960	1.52686e+006	0	0	0	0	0	0	0	1.52686e+006	0	0	0
12961	1.32392e+006	0	0	0	0	0	0	0	1.32392e+006	0	0	0
12962	2.11857e+006	0	0	0	0	0	0	0	2.11857e+006	0	0	0
12963	1.8454e+006	0	0	0	0	0	0	0	1.8454e+006	0	0	0
12964	0	0	0	0	0	0	0	0	0	0	0	0
12965	493885	0	0	0	0	0	0	0	493885	0	0	0
12966	0	0	0	0	0	0	0	0	0	0	0	0
12967	1.08935e+006	0	0	0	0	0	0	0	1.08935e+006	0	0	0
12968	1.20256e+006	0	0	0	0	0	0	0	1.20256e+006	0	0	0
12969	531116	0	0	0	0	0	0	0	531116	0	0	0
12970	931078	0	0	0	0	0	0	0	931078	0	0	0
12971	58957.8	0	0	0	0	0	0	0	58957.8	0	0	0
12972	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
12973	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12974	388133	0	0	0	0	0	0	0	388133	0	0	0
12975	0	0	0	0	0	0	0	0	0	0	0	0
12976	361961	0	0	0	0	0	0	0	361961	0	0	0
12977	1.14259e+006	0	0	0	0	0	0	0	1.14259e+006	0	0	0
12978	0	0	0	0	0	0	0	0	0	0	0	0
12979	55529.3	0	0	0	0	0	0	0	55529.3	0	0	0
12980	1.89447e+006	0	0	0	0	0	0	0	1.89447e+006	0	0	0
12981	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12982	519880	0	0	519880	0	0	0	0	0	0	0	0
12983	0	0	0	0	0	0	0	0	0	0	0	0
12984	1.27339e+006	0	0	0	0	0	0	0	1.27339e+006	0	0	0
12985	358596	0	0	0	0	0	0	0	358596	0	0	0
12986	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
12987	0	0	0	0	0	0	0	0	0	0	0	0
12988	52200	0	0	0	0	0	0	0	52200	0	0	0
12989	0	0	0	0	0	0	0	0	0	0	0	0
12990	93928.7	0	0	0	0	0	0	0	93928.7	0	0	0
12991	439955	0	0	0	0	0	0	0	439955	0	0	0
12992	0	0	0	0	0	0	0	0	0	0	0	0
12993	179225	0	0	0	0	0	0	0	179225	0	0	0
12994	0	0	0	0	0	0	0	0	0	0	0	0
12995	574775	0	0	0	0	0	0	0	574775	0	0	0
12996	0	0	0	0	0	0	0	0	0	0	0	0
12997	0	0	0	0	0	0	0	0	0	0	0	0
12998	0	0	0	0	0	0	0	0	0	0	0	0
12999	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13000	0	0	0	0	0	0	0	0	0	0	0	0
13001	473057	0	0	0	0	0	0	0	473057	0	0	0
13002	1.25398e+006	0	0	0	0	0	0	0	1.25398e+006	0	0	0
13003	873947	0	0	0	0	0	0	0	873947	0	0	0
13004	0	0	0	0	0	0	0	0	0	0	0	0
13005	598424	0	0	0	0	0	0	0	598424	0	0	0
13006	679130	0	0	0	0	0	0	0	679130	0	0	0
13007	1.51876e+006	0	0	0	0	0	0	0	1.51876e+006	0	0	0
13008	22036.8	0	0	22036.8	0	0	0	0	0	0	0	0
13009	0	0	0	0	0	0	0	0	0	0	0	0
13010	1.22921e+006	0	0	1.125e+006	0	0	0	0	104214	0	0	0
13011	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
13012	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13013	60998	0	0	0	0	0	0	0	60998	0	0	0
13014	799180	0	0	0	0	0	0	0	799180	0	0	0
13015	1.2059e+006	0	0	0	0	0	0	0	1.2059e+006	0	0	0
13016	651784	0	0	0	0	0	0	0	651784	0	0	0
13017	429345	0	0	0	0	0	0	0	429345	0	0	0
13018	0	0	0	0	0	0	0	0	0	0	0	0
13019	1.4465e+006	0	0	0	0	0	0	0	1.4465e+006	0	0	0
13020	1.51615e+006	0	0	391154	0	0	0	0	1.125e+006	0	0	0
13021	0	0	0	0	0	0	0	0	0	0	0	0
13022	1.54925e+006	0	0	424250	0	0	0	0	1.125e+006	0	0	0
13023	0	0	0	0	0	0	0	0	0	0	0	0
13024	0	0	0	0	0	0	0	0	0	0	0	0
13025	697219	0	0	0	0	0	0	0	697219	0	0	0
13026	0	0	0	0	0	0	0	0	0	0	0	0
13027	0	0	0	0	0	0	0	0	0	0	0	0
13028	0	0	0	0	0	0	0	0	0	0	0	0
13029	0	0	0	0	0	0	0	0	0	0	0	0
13030	1.125e+006	0	0	1.125e+006	0	0	0	0	0	0	0	0
13031	0	0	0	0	0	0	0	0	0	0	0	0
13032	1.2036e+006	0	0	0	0	0	0	0	1.2036e+006	0	0	0
13033	0	0	0	0	0	0	0	0	0	0	0	0
13034	0	0	0	0	0	0	0	0	0	0	0	0
13035	0	0	0	0	0	0	0	0	0	0	0	0
13036	0	0	0	0	0	0	0	0	0	0	0	0
13037	0	0	0	0	0	0	0	0	0	0	0	0
13038	0	0	0	0	0	0	0	0	0	0	0	0
13039	1.54949e+006	0	0	0	0	0	0	0	1.54949e+006	0	0	0
13040	0	0	0	0	0	0	0	0	0	0	0	0
13041	0	0	0	0	0	0	0	0	0	0	0	0
13042	0	0	0	0	0	0	0	0	0	0	0	0
13043	0	0	0	0	0	0	0	0	0	0	0	0
13044	0	0	0	0	0	0	0	0	0	0	0	0
13045	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13046	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13047	0	0	0	0	0	0	0	0	0	0	0	0
13048	1.34724e+006	0	0	0	0	0	0	0	1.34724e+006	0	0	0
13049	0	0	0	0	0	0	0	0	0	0	0	0
13050	398011	0	0	398011	0	0	0	0	0	0	0	0
13051	128127	0	0	0	0	0	0	0	128127	0	0	0
13052	531790	0	0	0	0	0	0	0	531790	0	0	0
13053	0	0	0	0	0	0	0	0	0	0	0	0
13054	0	0	0	0	0	0	0	0	0	0	0	0
13055	1.84563e+006	0	0	0	0	0	0	0	1.84563e+006	0	0	0
13056	1.15335e+006	0	0	0	0	0	0	0	1.15335e+006	0	0	0
13057	0	0	0	0	0	0	0	0	0	0	0	0
13058	228951	0	0	0	0	0	0	0	228951	0	0	0
13059	0	0	0	0	0	0	0	0	0	0	0	0
13060	689824	0	0	0	0	0	0	0	689824	0	0	0
13061	120485	0	0	0	0	0	0	0	120485	0	0	0
13062	0	0	0	0	0	0	0	0	0	0	0	0
13063	0	0	0	0	0	0	0	0	0	0	0	0
13064	0	0	0	0	0	0	0	0	0	0	0	0
13065	1.19158e+006	0	0	0	0	0	0	0	1.19158e+006	0	0	0
13066	257150	0	0	0	0	0	0	0	257150	0	0	0
13067	544293	0	0	0	0	0	0	0	544293	0	0	0
13068	1.13118e+006	0	0	0	0	0	0	0	1.13118e+006	0	0	0
13069	1.74796e+006	0	0	0	0	0	0	0	1.74796e+006	0	0	0
13070	121585	0	0	0	0	0	0	0	121585	0	0	0
13071	395773	0	0	0	0	0	0	0	395773	0	0	0
13072	278612	0	0	0	0	0	0	0	278612	0	0	0
13073	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13074	0	0	0	0	0	0	0	0	0	0	0	0
13075	376802	0	0	376802	0	0	0	0	0	0	0	0
13076	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13077	620939	0	0	0	0	0	0	0	620939	0	0	0
13078	1.14189e+006	0	0	0	0	0	0	0	1.14189e+006	0	0	0
13079	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13080	2.40457e+006	0	0	0	0	0	0	0	2.40457e+006	0	0	0
13081	1.57316e+006	0	0	0	0	0	0	0	1.57316e+006	0	0	0
13082	0	0	0	0	0	0	0	0	0	0	0	0
13083	544294	0	0	0	0	0	0	0	544294	0	0	0
13084	96425.3	0	0	0	0	0	0	0	96425.3	0	0	0
13085	1.93116e+006	0	0	0	0	0	0	0	1.93116e+006	0	0	0
13086	974998	0	0	0	0	0	0	0	974998	0	0	0
13087	43337	0	0	0	0	0	0	0	43337	0	0	0
13088	0	0	0	0	0	0	0	0	0	0	0	0
13089	0	0	0	0	0	0	0	0	0	0	0	0
13090	407143	0	0	407143	0	0	0	0	0	0	0	0
13091	0	0	0	0	0	0	0	0	0	0	0	0
13092	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13093	833814	0	0	0	0	0	0	0	833814	0	0	0
13094	1.19826e+006	0	0	0	0	0	0	0	1.19826e+006	0	0	0
13095	1.18384e+006	0	0	0	0	0	0	0	1.18384e+006	0	0	0
13096	0	0	0	0	0	0	0	0	0	0	0	0
13097	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13098	0	0	0	0	0	0	0	0	0	0	0	0
13099	1.23065e+006	0	0	0	0	0	0	0	1.23065e+006	0	0	0
13100	165252	0	0	165252	0	0	0	0	0	0	0	0
13101	0	0	0	0	0	0	0	0	0	0	0	0
13102	1.17109e+006	0	0	0	0	0	0	0	1.17109e+006	0	0	0
13103	0	0	0	0	0	0	0	0	0	0	0	0
13104	874141	0	0	247392	0	0	0	0	626750	0	0	0
13105	0	0	0	0	0	0	0	0	0	0	0	0
13106	1.08805e+006	0	0	0	0	0	0	0	1.08805e+006	0	0	0
13107	0	0	0	0	0	0	0	0	0	0	0	0
13108	51468.6	0	0	0	0	0	0	0	51468.6	0	0	0
13109	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13110	860386	0	0	0	0	0	0	0	860386	0	0	0
13111	0	0	0	0	0	0	0	0	0	0	0	0
13112	206621	0	0	0	0	0	0	0	206621	0	0	0
13113	0	0	0	0	0	0	0	0	0	0	0	0
13114	0	0	0	0	0	0	0	0	0	0	0	0
13115	3843.13	0	0	0	0	0	0	0	3843.13	0	0	0
13116	0	0	0	0	0	0	0	0	0	0	0	0
13117	505177	0	0	0	0	0	0	0	505177	0	0	0
13118	0	0	0	0	0	0	0	0	0	0	0	0
13119	3.41721e+006	0	0	0	0	0	0	0	3.41721e+006	0	0	0
13120	52655	0	0	0	0	0	0	0	52655	0	0	0
13121	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13122	1.25895e+006	0	0	0	0	0	0	0	1.25895e+006	0	0	0
13123	0	0	0	0	0	0	0	0	0	0	0	0
13124	0	0	0	0	0	0	0	0	0	0	0	0
13125	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13126	0	0	0	0	0	0	0	0	0	0	0	0
13127	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13128	1.32332e+006	0	0	101045	0	0	0	0	1.22227e+006	0	0	0
13129	1.66923e+006	0	0	0	0	0	0	0	1.66923e+006	0	0	0
13130	0	0	0	0	0	0	0	0	0	0	0	0
13131	0	0	0	0	0	0	0	0	0	0	0	0
13132	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
13133	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13134	875923	0	0	0	0	0	0	0	875923	0	0	0
13135	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13136	0	0	0	0	0	0	0	0	0	0	0	0
13137	0	0	0	0	0	0	0	0	0	0	0	0
13138	0	0	0	0	0	0	0	0	0	0	0	0
13139	0	0	0	0	0	0	0	0	0	0	0	0
13140	0	0	0	0	0	0	0	0	0	0	0	0
13141	0	0	0	0	0	0	0	0	0	0	0	0
13142	0	0	0	0	0	0	0	0	0	0	0	0
13143	0	0	0	0	0	0	0	0	0	0	0	0
13144	0	0	0	0	0	0	0	0	0	0	0	0
13145	220929	0	0	0	0	0	0	0	220929	0	0	0
13146	0	0	0	0	0	0	0	0	0	0	0	0
13147	1.21529e+006	0	0	0	0	0	0	0	1.21529e+006	0	0	0
13148	203316	0	0	0	0	0	0	0	203316	0	0	0
13149	0	0	0	0	0	0	0	0	0	0	0	0
13150	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13151	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13152	0	0	0	0	0	0	0	0	0	0	0	0
13153	1.52843e+006	0	0	0	0	0	0	0	1.52843e+006	0	0	0
13154	0	0	0	0	0	0	0	0	0	0	0	0
13155	0	0	0	0	0	0	0	0	0	0	0	0
13156	1.125e+006	0	0	1.125e+006	0	0	0	0	0	0	0	0
13157	0	0	0	0	0	0	0	0	0	0	0	0
13158	81788.9	0	0	0	0	0	0	0	81788.9	0	0	0
13159	0	0	0	0	0	0	0	0	0	0	0	0
13160	1.069e+006	0	0	0	0	0	0	0	1.069e+006	0	0	0
13161	0	0	0	0	0	0	0	0	0	0	0	0
13162	664278	0	0	0	0	0	0	0	664278	0	0	0
13163	561421	0	0	0	0	0	0	0	561421	0	0	0
13164	78409.4	0	0	0	0	0	0	0	78409.4	0	0	0
13165	513492	0	0	0	0	0	0	0	513492	0	0	0
13166	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13167	0	0	0	0	0	0	0	0	0	0	0	0
13168	0	0	0	0	0	0	0	0	0	0	0	0
13169	1.20516e+006	0	0	0	0	0	0	0	1.20516e+006	0	0	0
13170	0	0	0	0	0	0	0	0	0	0	0	0
13171	542794	0	0	0	0	0	0	0	542794	0	0	0
13172	129398	0	0	0	0	0	0	0	129398	0	0	0
13173	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13174	0	0	0	0	0	0	0	0	0	0	0	0
13175	1.51366e+006	0	0	0	0	0	0	0	1.51366e+006	0	0	0
13176	2.90828e+006	0	0	0	0	0	0	0	2.90828e+006	0	0	0
13177	162343	0	0	0	0	0	0	0	162343	0	0	0
13178	0	0	0	0	0	0	0	0	0	0	0	0
13179	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
13180	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13181	1.19505e+006	0	0	0	0	0	0	0	1.19505e+006	0	0	0
13182	0	0	0	0	0	0	0	0	0	0	0	0
13183	74159	0	0	0	0	0	0	0	74159	0	0	0
13184	96048	0	96048	0	0	0	0	0	0	0	0	0
13185	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13186	231309	0	0	0	0	0	0	0	231309	0	0	0
13187	1.68071e+006	0	0	0	0	0	0	0	1.68071e+006	0	0	0
13188	2.3442e+006	0	0	728404	0	0	0	0	1.61579e+006	0	0	0
13189	0	0	0	0	0	0	0	0	0	0	0	0
13190	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13191	858124	0	0	0	0	0	0	0	858124	0	0	0
13192	1.87448e+006	0	0	0	0	0	0	0	1.87448e+006	0	0	0
13193	0	0	0	0	0	0	0	0	0	0	0	0
13194	0	0	0	0	0	0	0	0	0	0	0	0
13195	0	0	0	0	0	0	0	0	0	0	0	0
13196	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
13197	1.125e+006	0	0	1.125e+006	0	0	0	0	0	0	0	0
13198	0	0	0	0	0	0	0	0	0	0	0	0
13199	170.452	0	0	0	0	0	0	0	170.452	0	0	0
13200	0	0	0	0	0	0	0	0	0	0	0	0
13201	0	0	0	0	0	0	0	0	0	0	0	0
13202	0	0	0	0	0	0	0	0	0	0	0	0
13203	0	0	0	0	0	0	0	0	0	0	0	0
13204	0	0	0	0	0	0	0	0	0	0	0	0
13205	1.16392e+006	0	0	0	0	0	0	0	1.16392e+006	0	0	0
13206	82391.8	0	0	0	0	0	0	0	82391.8	0	0	0
13207	31100.9	0	0	0	0	0	0	0	31100.9	0	0	0
13208	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
13209	0	0	0	0	0	0	0	0	0	0	0	0
13210	0	0	0	0	0	0	0	0	0	0	0	0
13211	2613.92	0	0	0	0	0	0	0	2613.92	0	0	0
